Dignac,16410,1312
Saint-Germain-de-Montbron,16380,489
Nonaville,16120,200
Sainte-Colombe,16230,178
Nersac,16440,2398
Aunac,16460,370
Fouquebrune,16410,660
Jurignac,16250,526
Nonac,16190,306
Condac,16700,468
Saint-Aulais-la-Chapelle,16300,226
Saint-Pierre-d'Oléron,17310,6687
Saint-Sever-de-Saintonge,17800,625
Romazières,17510,72
Nancras,17600,678
Trizay,17250,1342
Saint-Ouen,17490,131
Breuillet,17920,2634
Gourvillette,17490,106
Saint-Germain-de-Vibrac,17500,203
La Jarrie-Audouin,17330,284
Chermignac,17460,1261
Préguillac,17460,436
Courcoury,17100,713
La Ronde,17170,1078
Saint-Bris-des-Bois,17770,406
Saint-Sauvant,17610,512
Saint-Mandé-sur-Brédoire,17470,307
Clam,17500,379
Soubise,17780,2909
Clavette,17220,1184
Cercoux,17270,1191
Surgères,17700,6508
Tugéras-Saint-Maurice,17130,360
Périgny,17180,7284
Médis,17600,2739
Guitinières,17500,419
Bouhet,17540,871
Saint-Médard,17500,81
Ciré-d'Aunis,17290,1176
Puyrolland,17380,195
Ardillières,17290,792
Néré,17510,753
Éduts,17510,66
Ars-en-Ré,17590,1330
Arthenac,17520,328
Saint-Martial,17330,124
Étaules,17750,2358
Authon-Ébéon,17770,390
Chatenet,17210,233
Forges,17290,1197
Saintes,17100,26011
Clion,17240,803
Varaize,17400,579
Ballans,17160,207
Saint-Xandre,17138,4488
Vérines,17540,1987
Sablonceaux,17600,1251
Portes-en-Ré,17880,651
Pons,17800,4333
Saint-Aigulin,17360,1919
Saint-Vivien,17220,1101
Sainte-Radegonde,17250,541
Luchat,17600,434
Barzan,17120,455
Saint-Froult,17780,361
Rioux,17460,924
Saint-Julien-de-l'Escap,17400,859
Marans,17230,4623
Essards,17250,615
Floirac,17120,322
L'Houmeau,17137,2267
Cramchaban,17170,611
Geay,17250,680
Saint-Mard,17700,1066
Bignay,17400,424
Saint-Pierre-de-l'Isle,17330,275
Fontaine-Chalendray,17510,230
Gonds,17100,1511
Soubran,17150,391
Saint-Sulpice-de-Royan,17200,2798
Allas-Bocage,17150,199
Angoulins,17690,3739
Varzay,17460,793
Vaux-sur-Mer,17640,3876
Bougneau,17800,571
Chenac-Saint-Seurin-d'Uzet,17120,612
Blanzac-lès-Matha,17160,334
Péré,17700,371
Loire-les-Marais,17870,339
Saint-Romain-sur-Gironde,17240,48
Thénac,17460,1630
La Barde,17360,438
Massac,17490,168
Sainte-Même,17770,250
Aujac,17770,325
Anais,17540,326
Courcerac,17160,294
Chaillevette,17890,1458
Saint-Sorlin-de-Conac,17150,210
Sonnac,17160,526
Saint-Palais-de-Négrignac,17210,400
Saint-Ciers-Champagne,17520,415
Saint-Denis-d'Oléron,17650,1358
Coux,17130,478
Louzignac,17160,161
Nieul-sur-Mer,17137,5640
Le Chay,17600,728
Consac,17150,238
Le Fouilloux,17270,740
Dampierre-sur-Boutonne,17470,285
Plassay,17250,692
Ferrières,17170,776
Chevanceaux,17210,1022
Migré,17330,348
Bran,17210,123
Bourgneuf,17220,1062
Arvert,17530,3117
Lonzac,17520,250
Saint-Cyr-du-Doret,17170,595
Saint-Martial-de-Mirambeau,17150,220
Lussac,17500,51
Saint-Léger,17800,602
Bernay-Saint-Martin,17330,763
Berneuil,17460,1091
Mathes,17570,1740
Vinax,17510,65
Vanzac,17500,170
Saint-Martin-de-Ré,17410,2526
Le Bois-Plage-en-Ré,17580,2358
Jussas,17130,116
Mazerolles,17800,261
La Jard,17460,327
Saint-Seurin-de-Palenne,17800,150
Chaniers,17610,3453
Pont-l'Abbé-d'Arnoult,17250,1727
Moragne,17430,472
Saujon,17600,6796
Pessines,17810,772
Fléac-sur-Seugne,17800,371
Chepniers,17210,658
Ozillac,17500,665
Andilly,17230,1980
Chambon,17290,910
Taillebourg,17350,730
Breuil-Magné,17870,1655
La Clotte,17360,686
Saint-Séverin-sur-Boutonne,17330,118
Pérignac,17800,976
Saint-Dizant-du-Bois,17150,116
Saint-Christophe,17220,1230
Saint-Pardoult,17400,224
Thors,17160,426
Colombiers,17460,334
Semillac,17150,69
La Rochelle,17000,75170
Saint-Germain-de-Lusignan,17500,1251
Saint-Laurent-de-la-Prée,17450,1858
Villars-en-Pons,17260,564
Le Mung,17350,273
Sainte-Gemme,17250,1246
Semussac,17120,2041
Saint-Laurent-de-la-Barrière,17380,97
Benon,17170,1010
Archiac,17520,811
La Jarrie,17220,2744
Saint-Césaire,17770,924
Saint-Ciers-du-Taillon,17240,532
La Flotte,17630,2889
Saint-Georges-d'Oléron,17190,3489
Le Thou,17290,1643
Saint-Georges-de-Longuepierre,17470,233
L'Éguille,17600,897
Dompierre-sur-Charente,17610,495
Neuillac,17520,303
Dœuil-sur-le-Mignon,17330,336
Aytré,17440,8914
Saint-Martial-sur-Né,17520,411
Angliers,17540,802
Bords,17430,1287
Bussac-Forêt,17210,989
Landes,17380,584
La Chapelle-des-Pots,17100,974
Agudelle,17500,106
Virson,17290,729
Saint-Germain-de-Marencennes,17700,1189
Arces,17120,661
Sainte-Colombe,17210,115
Saint-Grégoire-d'Ardennes,17240,134
Tesson,17460,1039
Chaunac,17130,86
Contré,17470,121
Breuil-la-Réorte,17700,416
Villars-les-Bois,17770,261
Royan,17200,17946
Échebrune,17800,497
Cravans,17260,730
Le Seure,17770,237
Saint-Simon-de-Pellouaille,17260,532
Marignac,17800,398
Sainte-Lheurine,17520,497
Chérac,17610,1090
La Couarde-sur-Mer,17670,1251
Dolus-d'Oléron,17550,3173
Bussac-sur-Charente,17100,1300
Saint-Sulpice-d'Arnoult,17250,677
Saint-Pierre-de-Juillers,17400,353
Saint-Augustin,17570,1250
Saleignes,17510,64
Germignac,17520,627
Nieul-le-Virouil,17150,584
La Croix-Comtesse,17330,204
Tonnay-Boutonne,17380,1158
Longèves,17230,800
Saint-Hilaire-de-Villefranche,17770,1187
Bagnizeau,17160,187
Salignac-de-Mirambeau,17130,158
Beaugeay,17620,718
Saint-Martin-de-Juillers,17400,170
Marsais,17700,920
Cressé,17160,231
Avy,17800,472
Burie,17770,1278
Le Gicq,17160,123
Boscamnant,17360,408
Vouhé,17700,649
Saint-Genis-de-Saintonge,17240,1262
Cozes,17120,2005
Vibrac,17130,154
Polignac,17210,146
Taugon,17170,813
Annepont,17350,340
Champagnolles,17240,554
Meux,17500,295
Croix-Chapeau,17220,1154
Mirambeau,17150,1504
La Brée-les-Bains,17840,756
Bedenac,17210,633
Expiremont,17130,125
Champagnac,17500,530
Thézac,17600,316
Chantemerle-sur-la-Soie,17380,140
Ternant,17400,332
Virollet,17260,271
Nouillers,17380,636
Dompierre-sur-Mer,17139,5329
Saint-Sauveur-d'Aunis,17540,1591
Villiers-Couture,17510,149
Cherbonnières,17470,337
Saint-Jean-d'Angély,17400,7669
Beauvais-sur-Matha,17490,681
Balanzac,17600,510
Bourcefranc-le-Chapus,17560,3381
Saint-Jean-de-Liversay,17170,2422
Villexavier,17500,281
Saint-Hilaire-du-Bois,17500,302
Aumagne,17770,697
Saint-Georges-du-Bois,17700,1743
La Gripperie-Saint-Symphorien,17620,539
Bois,17240,543
Boresse-et-Martron,17270,198
Belluire,17800,218
Thaims,17120,368
Montendre,17130,3151
Villeneuve-la-Comtesse,17330,734
Le Gua,17600,2053
Port-d'Envaux,17350,1102
Mornac-sur-Seudre,17113,839
Gibourne,17160,116
Salignac-sur-Charente,17800,622
Saint-Martial-de-Vitaterne,17500,601
Écurat,17810,472
Marennes,17320,5607
Saint-Romain-de-Benet,17600,1620
Courçon,17170,1664
Saint-Denis-du-Pin,17400,729
Genouillé,17430,789
Chadenac,17800,393
Matha,17160,2166
Cierzac,17520,249
Fontcouverte,17100,2218
Charron,17230,2337
Givrezac,17260,78
La Clisse,17600,589
Mosnac,17240,480
Crazannes,17350,438
Saint-Germain-du-Seudre,17240,359
Saint-Rogatien,17220,1920
Messac,17130,113
Nieul-lès-Saintes,17810,1048
Chives,17510,370
Annezay,17380,160
Saint-Savinien,17350,2432
Taillant,17350,164
Saint-Jean-d'Angle,17620,595
Mortiers,17500,181
Rétaud,17460,1027
Saint-Loup,17380,295
Tanzac,17260,303
La Genétouze,17360,212
Saint-Dizant-du-Gua,17240,522
Bresdon,17490,259
Port-des-Barques,17730,1885
Vervant,17400,212
Asnières-la-Giraud,17400,922
Semoussac,17150,284
Plassac,17240,630
Champdolent,17430,399
Chamouillac,17130,336
Tonnay-Charente,17430,7758
Aigrefeuille-d'Aunis,17290,3707
Saint-Georges-des-Agoûts,17150,259
Blanzay-sur-Boutonne,17470,94
Jarnac-Champagne,17520,726
Villemorin,17470,99
Saint-Sigismond-de-Clermont,17240,163
Écoyeux,17770,1232
Le Grand-Village-Plage,17370,1013
Le Douhet,17100,707
Meschers-sur-Gironde,17132,2814
Brie-sous-Mortagne,17120,252
Saint-Nazaire-sur-Charente,17780,1146
Saint-Palais-de-Phiolin,17800,227
Échillais,17620,3314
Puyravault,17700,617
Biron,17800,234
Nachamps,17380,206
La Grève-sur-Mignon,17170,484
Saint-Crépin,17380,287
Rivedoux-Plage,17940,2302
Saint-Agnant,17620,2499
Souméras,17130,348
Migron,17770,683
Saint-Vaize,17100,562
Vandré,17700,773
Saint-Palais-sur-Mer,17420,3958
Torxé,17380,244
Boisredon,17150,684
Fontenet,17400,381
Esnandes,17137,2063
Romegoux,17250,622
Sainte-Marie-de-Ré,17740,3186
Vergné,17330,135
Rochefort,17300,25140
Juicq,17770,218
Mortagne-sur-Gironde,17120,1023
Ballon,17290,740
Montroy,17220,645
Loulay,17330,786
La Benâte,17400,418
Île-d'Aix,17123,232
Saint-Eugène,17520,293
Courcelles,17400,438
Lagord,17140,7230
Saint-Hippolyte,17430,1329
Sousmoulins,17130,215
Saint-Just-Luzac,17320,1871
Allas-Champagne,17500,254
Meursac,17120,1400
Courant,17330,371
Coulonges,17800,231
Sainte-Ramée,17240,140
Rouffiac,17800,486
Saint-André-de-Lidon,17260,962
Boutenac-Touvent,17120,207
Poursay-Garnaud,17400,302
Fontaines-d'Ozillac,17500,508
Églises-d'Argenteuil,17400,539
Courpignac,17130,416
Brives-sur-Charente,17800,230
Saint-Quantin-de-Rançanne,17800,280
Neulles,17500,147
Chartuzac,17130,166
Salles-sur-Mer,17220,2029
Montlieu-la-Garde,17210,1341
Saint-Trojan-les-Bains,17370,1473
Nuaillé-d'Aunis,17540,1076
Nieulle-sur-Seudre,17600,1127
Saint-Saturnin-du-Bois,17700,880
Aulnay,17470,1464
Saint-Georges-de-Didonne,17110,5071
Moings,17500,170
Gémozac,17260,2723
Macqueville,17490,296
Léoville,17500,322
Le Château-d'Oléron,17480,3920
Saint-Porchaire,17250,1644
Grézac,17120,823
Neuvicq,17270,426
Yves,17340,1438
Brie-sous-Matha,17160,204
Seigné,17510,98
Soulignonne,17250,728
La Villedieu,17470,221
Saint-Thomas-de-Conac,17150,559
Sainte-Soulle,17220,3577
Épargnes,17120,819
Le Gué-d'Alleré,17540,662
Saint-Georges-des-Coteaux,17810,2560
Saint-Maurice-de-Tavernole,17500,132
Loiré-sur-Nie,17470,300
La Jarne,17220,2418
Coivert,17330,236
Brizambourg,17770,874
Haimps,17160,488
Muron,17430,1235
Lorignac,17240,472
Nuaillé-sur-Boutonne,17470,201
Le Pin,17210,70
Jazennes,17260,482
Montpellier-de-Médillan,17260,639
Voissay,17400,170
Siecq,17490,212
Fouras,17450,4095
Corme-Écluse,17600,1050
Thairé,17290,1493
La Tremblade,17390,4584
Jonzac,17500,3480
Châtelaillon-Plage,17340,6029
Pommiers-Moulons,17130,196
Champagne,17620,656
Antezant-la-Chapelle,17400,358
La Laigne,17170,373
Archingeay,17380,651
Saint-Bonnet-sur-Gironde,17150,869
Puilboreau,17138,5361
Pisany,17600,521
Saint-Simon-de-Bordes,17500,682
Moëze,17780,553
Touches-de-Périgny,17160,545
Talmont-sur-Gironde,17120,88
Fenioux,17350,146
La Brousse,17160,509
Mazeray,17400,862
Chervettes,17380,127
Mérignac,17210,222
Réaux,17500,447
Brie-sous-Archiac,17520,257
Lozay,17330,155
La Frédière,17770,78
Saint-Pierre-du-Palais,17270,364
Loix,17111,713
Villedoux,17230,1425
Prignac,17160,276
Rouffignac,17130,443
Corme-Royal,17600,1628
Neuvicq-le-Château,17490,363
Vergeroux,17300,1019
Grandjean,17350,264
Beurlay,17250,1003
Saint-Médard-d'Aunis,17220,1820
Hiers-Brouage,17320,655
Corignac,17130,341
Saint-Coutant-le-Grand,17430,378
Montils,17800,766
Paillé,17470,336
Saint-Fort-sur-Gironde,17240,854
Pouillac,17210,246
Bazauges,17490,136
Saint-Martin-d'Ary,17270,493
Lussant,17430,922
Montguyon,17270,1460
Saint-Maigrin,17520,564
Clérac,17270,932
Saint-Georges-Antignac,17240,400
Mons,17160,468
Saint-Félix,17330,310
Vénérand,17100,697
Saint-Pierre-d'Amilly,17700,455
Saint-Sornin,17600,296
Saint-Ouen-d'Aunis,17230,1201
Saint-Martin-de-Coux,17360,418
Puy-du-Lac,17380,419
Marsilly,17137,2619
Orignolles,17210,641
Bercloux,17770,430
Celles,17520,315
Saint-Clément-des-Baleines,17590,720
Nantillé,17770,348
La Vergne,17400,628
Landrais,17290,699
La Vallée,17250,694
Cabariot,17430,1307
Parnay,18130,50
Saint-Pierre-les-Bois,18170,322
Concressault,18260,224
Morogues,18220,436
Ardenais,18170,204
Saint-Doulchard,18230,9197
Lugny-Bourbonnais,18350,33
La Chapelotte,18250,184
Saint-Amand-Montrond,18200,10761
Uzay-le-Venon,18190,415
Lignières,18160,1485
Chambon,18190,159
Faverdines,18360,146
Rians,18220,1036
Vierzon,18100,26946
Culan,18270,791
Bué,18300,364
Neuvy-Deux-Clochers,18250,316
Méry-ès-Bois,18380,604
Preuilly,18120,459
Corquoy,18190,239
Moulins-sur-Yèvre,18390,697
Saint-Martin-d'Auxigny,18110,2176
Saint-Maur,18270,249
La Groutte,18200,128
Précy,18140,329
Étréchy,18800,431
Bannay,18300,771
La Chapelle-Montlinard,18140,496
Vorly,18340,251
Menetou-Salon,18510,1665
Drevant,18200,574
Soulangis,18220,472
Saint-Loup-des-Chaumes,18190,299
Charentonnay,18140,322
Jalognes,18300,281
Menetou-Couture,18320,347
Sury-près-Léré,18240,558
Le Chautay,18150,257
Chaumont,18350,50
Le Pondy,18210,134
Lissay-Lochy,18340,218
Bessais-le-Fromental,18210,313
Argenvières,18140,480
Saint-Éloy-de-Gy,18110,1529
Croisy,18350,155
Arcomps,18200,301
Gron,18800,475
Givardon,18600,310
Saint-Germain-des-Bois,18340,573
Coust,18210,455
Levet,18340,1366
Berry-Bouy,18500,1216
Plaimpied-Givaudins,18340,1744
Reigny,18270,257
La Chapelle-Saint-Ursin,18570,3205
Chavannes,18190,183
Méreau,18120,2396
Vouzeron,18330,550
Quincy,18120,876
Verdigny,18300,284
Saint-Hilaire-de-Court,18100,670
Villequiers,18800,526
Morlac,18170,335
Chassy,18800,256
Saint-Céols,18220,18
Chaumoux-Marcilly,18140,101
Chéry,18120,221
Cogny,18130,39
Graçay,18310,1500
Saint-Jeanvrin,18370,165
Villegenon,18260,237
Barlieu,18260,412
Ivoy-le-Pré,18380,889
Couy,18140,380
Veaugues,18300,658
Sainte-Gemme-en-Sancerrois,18240,405
Bengy-sur-Craon,18520,671
Allogny,18110,1018
Sidiailles,18270,309
Dampierre-en-Graçay,18310,238
Serruelles,18190,50
Chezal-Benoît,18160,872
Saint-Michel-de-Volangis,18390,470
La Celette,18360,183
Saint-Georges-sur-la-Prée,18100,636
Farges-en-Septaine,18800,987
Sainte-Thorette,18500,472
Gardefort,18300,139
Saint-Martin-des-Champs,18140,336
Sury-en-Vaux,18300,729
Genouilly,18310,715
Vailly-sur-Sauldre,18260,790
Baugy,18800,1425
Saint-Bouize,18300,332
Flavigny,18350,200
Saulzais-le-Potier,18360,541
Mehun-sur-Yèvre,18500,6820
Ainay-le-Vieil,18200,227
La Guerche-sur-l'Aubois,18150,3339
Foëcy,18500,2059
Farges-Allichamps,18200,225
Poisieux,18290,214
Trouy,18570,3827
Sens-Beaujeu,18300,430
Blancafort,18410,1140
Senneçay,18340,450
Nozières,18200,230
Sagonne,18600,235
Vornay,18130,562
Sancoins,18600,3309
Augy-sur-Aubois,18600,302
Saint-Pierre-les-Étieux,18210,738
Lunery,18400,1446
Ennordres,18380,215
Arçay,18340,533
Neuilly-en-Sancerre,18250,237
Neuilly-en-Dun,18600,283
Grossouvre,18600,286
Belleville-sur-Loire,18240,1042
Limeux,18120,150
Blet,18350,649
Orval,18200,1911
Assigny,18260,152
Montigny,18250,380
Germigny-l'Exempt,18150,327
Colombiers,18200,405
Vignoux-sous-les-Aix,18110,713
Charly,18350,218
Sainte-Montaine,18700,195
Marseilles-lès-Aubigny,18320,675
Ineuil,18160,234
Saint-Caprais,18400,670
Saint-Palais,18110,619
Humbligny,18250,172
Saint-Hilaire-de-Gondilly,18320,183
Rezay,18170,225
Savigny-en-Sancerre,18240,1082
Saint-Hilaire-en-Lignières,18160,498
Mareuil-sur-Arnon,18290,563
Osmery,18130,280
Cuffy,18150,1123
Vignoux-sur-Barangeon,18500,2107
Saint-Priest-la-Marche,18370,235
Ignol,18350,172
Lury-sur-Arnon,18120,676
Azy,18220,484
Aix-d'Angillon,18220,1945
Savigny-en-Septaine,18390,659
Raymond,18130,221
Garigny,18140,213
La Celle-Condé,18160,198
Apremont-sur-Allier,18150,73
Saint-Saturnin,18370,422
La Chapelle-d'Angillon,18380,665
Saligny-le-Vif,18800,171
Montlouis,18160,114
Verneuil,18210,40
Torteron,18320,804
Soye-en-Septaine,18340,572
Nançay,18330,882
Saint-Denis-de-Palin,18130,336
Contres,18130,35
Cours-les-Barres,18320,1082
Ids-Saint-Roch,18170,312
Thauvenay,18300,346
Henrichemont,18250,1802
Châteaumeillant,18370,2015
Marçais,18170,316
Oizon,18700,712
Thénioux,18100,663
Presly,18380,253
Nohant-en-Goût,18390,561
Le Noyer,18260,260
Chârost,18290,1035
Feux,18300,348
Aubinges,18220,359
Crosses,18340,329
Le Subdray,18570,943
Saint-Ambroix,18290,411
Cerbois,18120,445
Épineuil-le-Fleuriel,18360,463
Osmoy,18390,297
Jussy-le-Chaudrier,18140,634
Fussy,18110,1965
Saint-Germain-du-Puy,18390,4830
Allouis,18500,948
Menetou-Râtel,18300,481
Saint-Outrille,18310,215
Jouet-sur-l'Aubois,18320,1495
Méry-sur-Cher,18100,700
Lapan,18340,168
Pigny,18110,797
Venesmes,18190,884
Marmagne,18500,2041
Brinay,18120,521
Annoix,18340,231
Brinon-sur-Sauldre,18410,1033
Châteauneuf-sur-Cher,18190,1500
Léré,18240,1189
Maisonnais,18170,231
Morthomiers,18570,731
La Chapelle-Hugon,18150,387
Saint-Léger-le-Petit,18140,399
Santranges,18240,426
Nérondes,18350,1560
Thou,18260,78
Tendron,18350,114
Saint-Satur,18300,1603
Loye-sur-Arnon,18170,303
Le Châtelet,18170,1124
Clémont,18410,708
Jussy-Champagne,18130,225
Boulleret,18240,1355
Saint-Christophe-le-Chaudry,18270,98
Mornay-sur-Allier,18600,439
Avord,18520,2675
Sévry,18140,73
Saint-Georges-sur-Moulon,18110,747
Brécy,18220,844
Préveranges,18370,583
Nohant-en-Graçay,18310,313
Saint-Baudel,18160,299
Saint-Florent-sur-Cher,18400,6608
Arpheuilles,18200,340
Plou,18290,484
Ourouer-les-Bourdelins,18350,645
Dun-sur-Auron,18130,4440
Saint-Georges-de-Poisieux,18200,419
Bannegon,18210,261
Vesdun,18360,620
Saint-Aignan-des-Noyers,18600,100
Lantan,18130,106
Thaumiers,18210,418
Vallenay,18190,705
Ménétréol-sur-Sauldre,18700,250
Saint-Vitte,18360,137
Couargues,18300,197
Herry,18140,1029
Neuvy-sur-Barangeon,18330,1251
Massay,18120,1404
Laverdines,18800,54
Parassy,18220,416
Vereaux,18600,176
Sancerre,18300,1607
Subligny,18260,348
Lugny-Champagne,18140,170
Ménétréol-sous-Sancerre,18300,396
Bussy,18130,365
Vinon,18300,265
Beddes,18370,96
Vasselay,18110,1177
Saugy,18290,79
Sainte-Lunaise,18340,24
Orcenais,18200,267
Chalivoy-Milon,18130,463
Bourges,18000,66381
Aubigny-sur-Nère,18700,5769
Quantilly,18110,432
Jars,18260,481
Villeneuve-sur-Cher,18400,435
Crézancy-en-Sancerre,18300,478
Villabon,18800,559
Achères,18250,371
Vernais,18210,216
Lazenay,18120,357
Neuvy-le-Barrois,18600,159
Saint-Just,18340,598
Mornay-Berry,18350,210
La Perche,18200,257
Primelles,18400,251
Sainte-Solange,18220,1180
Civray,18290,995
Meillant,18200,713
Cornusse,18350,276
La Celle,18200,354
Villecelin,18160,112
Touchay,18160,282
Bouzais,18200,291
Dampierre-en-Crot,18260,215
Saint-Symphorien,18190,132
Saint-Laurent,18330,436
Bruère-Allichamps,18200,629
Sancergues,18140,703
Sury-ès-Bois,18260,279
Groises,18140,143
Argent-sur-Sauldre,18410,2209
Beffes,18320,697
Crézançay-sur-Cher,18190,65
Charenton-du-Cher,18210,1110
Turenne,19500,793
Bort-les-Orgues,19110,2988
Beyssac,19230,697
Saint-Pantaléon-de-Lapleau,19160,70
Chasteaux,19600,580
Chanteix,19330,580
Neuvic,19160,1810
Saint-Bonnet-Elvert,19380,203
Vignols,19130,589
Lamongerie,19510,108
Chabrignac,19350,559
Moustier-Ventadour,19300,490
Gros-Chastang,19320,171
Saint-Cernin-de-Larche,19600,597
Davignac,19250,243
Saillac,19500,184
Affieux,19260,371
Saint-Sulpice-les-Bois,19250,72
Saint-Bonnet-Avalouze,19150,202
Veyrières,19200,65
Roche-le-Peyroux,19160,87
Lagraulière,19700,1111
Chapelle-Spinasse,19300,115
Perpezac-le-Blanc,19310,467
Sainte-Féréole,19270,1816
Saint-Cyprien,19130,381
Favars,19330,973
Palazinges,19190,111
Sérandon,19160,357
Darnets,19300,346
Saint-Pardoux-l'Ortigier,19270,476
Lagleygeolle,19500,224
Saint-Aulaire,19130,856
Saint-Julien-le-Pèlerin,19430,135
Collonges-la-Rouge,19500,470
Naves,19460,2319
Espagnac,19150,334
Monceaux-sur-Dordogne,19400,673
Varetz,19240,2239
Saint-Bonnet-près-Bort,19200,188
Queyssac-les-Vignes,19120,207
Toy-Viam,19170,32
Le Chastang,19190,353
Mestes,19200,355
Dampniat,19360,685
Valiergues,19200,143
Saint-Hilaire-Luc,19160,76
Yssandon,19310,684
Saint-Paul,19150,217
Saint-Privat,19220,1118
Vitrac-sur-Montane,19800,258
Noailhac,19500,359
Camps-Saint-Mathurin-Léobazel,19430,245
Saint-Pardoux-le-Neuf,19200,70
Tulle,19000,14923
Soursac,19550,490
Le Lonzac,19470,778
Clergoux,19320,378
Chartrier-Ferrière,19600,340
Péret-Bel-Air,19300,107
Sioniac,19120,246
Lafage-sur-Sombre,19320,117
Saint-Mexant,19330,1163
Objat,19130,3593
Millevaches,19290,87
Darazac,19220,157
Arnac-Pompadour,19230,1227
Alleyrat,19200,104
Lascaux,19130,175
Saint-Sornin-Lavolps,19230,928
Thalamy,19200,109
Angles-sur-Corrèze,19000,103
Saint-Angel,19200,687
Sainte-Fortunade,19490,1775
Lostanges,19500,129
La Roche-Canillac,19320,157
Saint-Germain-les-Vergnes,19330,1008
Hautefage,19400,312
Uzerche,19140,3126
Reygade,19430,200
Argentat,19400,3042
Lestards,19170,109
La Chapelle-Saint-Géraud,19430,232
Soudeilles,19300,287
Nespouls,19600,623
Curemonte,19500,214
Saint-Julien-Maumont,19500,172
Ménoire,19190,90
Jugeals-Nazareth,19500,853
Troche,19230,540
Chaveroche,19200,209
Le Pescher,19190,276
Saint-Salvadour,19700,299
Astaillac,19120,221
Eyburie,19140,465
Égletons,19300,4481
Confolent-Port-Dieu,19200,28
Masseret,19510,679
Orgnac-sur-Vézère,19410,302
Soudaine-Lavinadière,19370,178
La Chapelle-aux-Saints,19120,226
Peyrissac,19260,137
Saint-Clément,19700,1275
Sérilhac,19190,281
Sadroc,19270,801
Puy-d'Arnac,19120,271
Aix,19200,385
Corrèze,19800,1161
Segonzac,19310,233
Chamboulive,19450,1184
Ayen,19310,720
Saint-Pardoux-la-Croisille,19320,172
Ussac,19270,3859
Concèze,19350,413
Monestier-Merlines,19340,314
Gimel-les-Cascades,19800,720
Saint-Germain-Lavolps,19290,91
Saint-Hilaire-Peyroux,19560,903
Sarran,19800,255
Rilhac-Xaintrie,19220,332
Louignac,19310,222
Cornil,19150,1415
Saint-Martin-la-Méanne,19320,363
Venarsal,19360,486
Saint-Ybard,19140,664
Lagarde-Enval,19150,760
Condat-sur-Ganaveix,19140,643
Bellechassagne,19290,74
Veix,19260,71
Sexcles,19430,227
Meilhards,19510,515
Chauffour-sur-Vell,19500,402
Chanac-les-Mines,19150,494
Courteix,19340,63
Juillac,19350,1153
Pérols-sur-Vézère,19170,188
Saint-Fréjoux,19200,289
Merlines,19340,803
Saint-Éloy-les-Tuileries,19210,120
Saint-Chamant,19380,504
Liginiac,19160,641
Celle,19170,135
Beaumont,19390,111
Auriac,19220,228
Saint-Cirgues-la-Loutre,19220,190
Saint-Rémy,19290,231
Beyssenac,19230,369
Gourdon-Murat,19170,116
Ségur-le-Château,19230,239
Saint-Bonnet-les-Tours-de-Merle,19430,43
Seilhac,19700,1714
Brivezac,19120,182
Feyt,19340,117
Bar,19800,323
Brignac-la-Plaine,19310,864
Le Jardin,19300,83
L'Église-aux-Bois,19170,48
Chamberet,19370,1325
Champagnac-la-Noaille,19320,230
Lanteuil,19190,519
Pradines,19170,104
Rosiers-de-Juillac,19350,188
Montgibaud,19210,235
Voutezac,19130,1270
Perpezac-le-Noir,19410,1092
Marcillac-la-Croze,19500,182
Peyrelevade,19290,815
Aubazines,19190,874
Espartignac,19140,410
Saint-Sylvain,19380,146
Saint-Merd-les-Oussines,19170,127
Maussac,19250,407
Pandrignes,19150,172
Meymac,19250,2526
Albignac,19190,244
Salon-la-Tour,19510,708
Saint-Martin-Sepert,19210,272
Estivals,19600,129
Sarroux,19110,432
Eygurande,19340,699
Latronche,19160,146
Saint-Julien-près-Bort,19110,431
Eyrein,19800,525
Monestier-Port-Dieu,19110,124
Larche,19600,1609
Saint-Bazile-de-la-Roche,19320,147
Saint-Hilaire-Taurieux,19400,95
Beaulieu-sur-Dordogne,19120,1253
Saint-Bonnet-la-Rivière,19130,371
Forges,19380,310
Saint-Cyr-la-Roche,19130,470
Lignareix,19200,157
Saint-Pantaléon-de-Larche,19600,4624
Saint-Setiers,19290,235
Tudeils,19120,249
Albussac,19380,693
Allassac,19240,3796
Tarnac,19170,322
Saint-Augustin,19390,453
Meyrignac-l'Église,19800,50
Beynat,19190,1263
Saint-Exupéry-les-Roches,19200,551
Sornac,19290,830
Saint-Pardoux-Corbier,19210,366
Branceilles,19500,260
Ussel,19200,10245
Saint-Yrieix-le-Déjalat,19300,391
Vigeois,19410,1233
Saint-Geniez-ô-Merle,19220,105
Lamazière-Basse,19160,297
Saint-Étienne-la-Geneste,19160,93
Saint-Julien-le-Vendômois,19210,264
Liourdres,19120,224
Benayes,19510,267
Combressol,19250,346
Saint-Jal,19700,651
Orliac-de-Bar,19390,269
Couffy-sur-Sarsonne,19340,73
Saint-Priest-de-Gimel,19800,473
Ladignac-sur-Rondelles,19150,440
Montaignac-Saint-Hippolyte,19300,548
Lamazière-Haute,19340,70
Madranges,19470,194
Saint-Merd-de-Lapleau,19320,152
Altillac,19120,854
Estivaux,19410,373
Mansac,19520,1362
Rosiers-d'Égletons,19300,1078
Treignac,19260,1376
Nonards,19120,450
Chirac-Bellevue,19160,269
Saint-Hilaire-Foissac,19550,210
Saint-Bonnet-l'Enfantier,19410,344
Laval-sur-Luzège,19550,98
Palisse,19160,235
